,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,MARCTagCondition4,MARCTagCondition5,MARCTagCondition6,MARCTagCondition7,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
5602,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,adapted as television screenplay expression|is adapted as television screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20097,is adapted as television screenplay expression,,,,,
5603,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,adapted as video screenplay expression|is adapted as video screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20098,is adapted as video screenplay expression,,,,,
5604,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,adapted as radio script expression|is adapted as radio script expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20099,is adapted as radio script expression,,,,,
5605,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,complemented by expression|is complemented by expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20100,is complemented by expression,,,,,
5606,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,screenplay for expression|is screenplay for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20102,is screenplay for expression,,,,,
5607,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,incidental music for expression|is incidental music for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20103,is incidental music for expression,,,,,
5608,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,abstracted as expression|is abstracted as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20104,is abstracted as expression,,,,,
5609,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,augmented by expression|is augmented by expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20105,is augmented by expression,,,,,
5610,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,summarized as expression|is summarized as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20106,is summarized as expression,,,,,
5611,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,catalogue expression|has catalogue expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20107,has catalogue expression,,,,,
5612,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,concordance expression|has concordance expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20108,has concordance expression,,,,,
5613,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,addenda expression|has addenda expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20109,has addenda expression,,,,,
5614,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,adapted as libretto expression|is adapted as libretto expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20110,is adapted as libretto expression,,,,,
5615,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,imitated as expression|is imitated as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20114,is imitated as expression,,,,,
5616,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,expanded as expression|is expanded as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20115,is expanded as expression,,,,,
5617,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,appendix expression|has appendix expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20118,has appendix expression,,,,,
5618,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,freely translated as expression|is freely translated as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20119,is freely translated as expression,,,,,
5619,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,guide expression|has guide expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20120,has guide expression,,,,,
5620,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,abridgement of expression|is abridgement of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20121,is abridgement of expression,,,,,
5621,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,abstract of expression|is abstract of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20122,is abstract of expression,,,,,
5622,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,dramatization of expression|is dramatization of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20123,is dramatization of expression,,,,,
5623,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,verse adaptation of expression|is verse adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20124,is verse adaptation of expression,,,,,
5624,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,motion picture adaptation of expression|is motion picture adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20125,is motion picture adaptation of expression,,,,,
5625,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,novelization of expression|is novelization of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20126,is novelization of expression,,,,,
5626,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,radio adaptation of expression|is radio adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20127,is radio adaptation of expression,,,,,
5627,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,television adaptation of expression|is television adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20128,is television adaptation of expression,,,,,
5628,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,screenplay based on expression|is screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20129,is screenplay based on expression,,,,,
5629,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,motion picture screenplay based on expression|is motion picture screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20130,is motion picture screenplay based on expression,,,,,
5630,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,television screenplay based on expression|is television screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20131,is television screenplay based on expression,,,,,
5631,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,video screenplay based on expression|is video screenplay based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20132,is video screenplay based on expression,,,,,
5632,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,radio script based on expression|is radio script based on expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20133,is radio script based on expression,,,,,
5633,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,video adaptation of expression|is video adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20134,is video adaptation of expression,,,,,
5634,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,digest of expression|is digest of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20135,is digest of expression,,,,,
5635,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,arrangement of|is arrangement of,,,,,,,,,http://rdaregistry.info/Elements/e/P20139,is arrangement of,,,,,
5636,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,free translation of expression|is free translation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20140,is free translation of expression,,,,,
5637,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,translation of|is translation of,,,,,,,,,http://rdaregistry.info/Elements/e/P20141,is translation of,,,,,
5638,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,parodied as expression|is parodied as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20142,is parodied as expression,,,,,
5639,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,part expression|has part expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20145,has part expression,,,,,
5640,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,errata to expression|is errata to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20146,is errata to expression,,,,,
5641,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,guide to expression|is guide to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20147,is guide to expression,,,,,
5642,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,illustrations for expression|is illustrations for expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20148,is illustrations for expression,,,,,
5643,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,supplement to expression|is supplement to expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20151,is supplement to expression,,,,,
5644,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,adaptation of expression|is adaptation of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20152,is adaptation of expression,,,,,
5645,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,adapted as expression|is adapted as expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20153,is adapted as expression,,,,,
5646,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,finding aid expression|has finding aid expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20155,has finding aid expression,,,,,
5647,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,index expression|has index expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20156,has index expression,,,,,
5648,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,screenplay expression|has screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20157,has screenplay expression,,,,,
5649,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,motion picture screenplay expression|has motion picture screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20158,has motion picture screenplay expression,,,,,
5650,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,musical setting of expression|is musical setting of expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20159,is musical setting of expression,,,,,
5651,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,radio script expression|has radio script expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20160,has radio script expression,,,,,
5652,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,television screenplay expression|has television screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20161,has television screenplay expression,,,,,
5653,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,video screenplay expression|has video screenplay expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20162,has video screenplay expression,,,,,
5654,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,o,Arranged statement for music (NR),,,,libretto expression|has libretto expression,,,,,,,,,http://rdaregistry.info/Elements/e/P20163,has libretto expression,,,,,
