,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
683,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,14,Kind of color stock or print,,,n,Not applicable,007 00,m,,,http://rdaregistry.info/Elements/m/P30187,has production method,structured/IRI,,,,"From RDA to MARC mapping: rdam:P30187 rdakit:hasM21 ""MARC 21 Bibliographic 007 /14 [identifier] (motion picture)"" ."
684,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,05,Groove width/groove pitch,,,m,Microgroove/fine,007 00,s,,,http://rdaregistry.info/Elements/m/P30164,has groove characteristic,structured,supertype,,,Information also in TAG 344$d 300$b and 500$a
685,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,14,Kind of color stock or print,,,n,Not applicable,007 00,m,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,,,"From RDA to MARC mapping: rdam:P30456 rdakit:hasM21 ""MARC 21 Bibliographic 007 /13-14 [identifier] (motion picture)"" ."
686,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,14,Kind of color stock or print,,,u,Unknown,007 00,m,,,http://rdaregistry.info/Elements/m/P30187,has production method,structured/IRI,,,,"From RDA to MARC mapping: rdam:P30187 rdakit:hasM21 ""MARC 21 Bibliographic 007 /14 [identifier] (motion picture)"" ."
687,delete,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,SOUND RECORDING,05,Groove width/groove pitch,,,s,Coarse/standard,007 00,s,,,http://rdaregistry.info/Elements/m/P30164,has groove characteristic,structured,supertype,,,Information also in TAG 344$d 300$b and 500$a
688,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,14,Kind of color stock or print,,,u,Unknown,007 00,m,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,,,"From RDA to MARC mapping: rdam:P30456 rdakit:hasM21 ""MARC 21 Bibliographic 007 /13-14 [identifier] (motion picture)"" ."
689,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,15,Deterioration stage,,,|,No attempt to code,007 00,m,,,,,,,,,
690,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,16,Completeness,,,|,No attempt to code,007 00,m,,,,,,,,,
691,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,16,Completeness,,,n,Not applicable,007 00,m,,,,,,,,,
692,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,MOTION PICTURE,16,Completeness,,,u,Unknown,007 00,m,,,,,,,,,
693,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,00,Category of material,,,k,Nonprojected graphic,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,
694,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,a,Activity card,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
695,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,a,Activity card,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
696,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,c,Collage,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
697,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,c,Collage,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
698,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,d,Drawing,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
699,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,d,Drawing,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
700,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,e,Painting,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1059,,See also TAG 338
701,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,e,Painting,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
702,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,f,Photomechanical print,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
703,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,f,Photomechanical print,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
704,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,g,Photonegative,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
705,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,g,Photonegative,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
706,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,h,Photoprint,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
707,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,h,Photoprint,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
708,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,i,Picture,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
709,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,i,Picture,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
710,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,j,Print,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
711,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,j,Print,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
712,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,k,Poster,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
713,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,k,Poster,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
714,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,l,Technical drawing,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
715,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,l,Technical drawing,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
716,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,n,Chart,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
717,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,n,Chart,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
718,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,o,Flash card,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
719,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,o,Flash card,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
720,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,p,Postcard,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
721,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,p,Postcard,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
722,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,q,Icon,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
723,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,q,Icon,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
724,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,r,Radiograph,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
725,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,r,Radiograph,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
726,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,s,Study print,007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,,,See also TAG 338
727,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,s,Study print,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
728,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,v,"Photograph, type unspecified",007 00,k,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,Structured/IRI,compare with RDA Carrier Extent Unit,value = http://rdaregistry.info/termList/RDACarrierType/1048,,See also TAG 338
729,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,v,"Photograph, type unspecified",007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
730,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,01,Specific material designation,,,z,Other,007 00,k,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,structured,,,,"From RDA to MARC mapping: rdam:P30335 rdakit:hasM21 ""MARC 21 Bibliographic 007 /00-01 [identifier]"" ."
731,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,03,Color,,,a,One color,007 00,k,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,Value = http://rdaregistry.info/termList/RDAColourContent/1002 ,,"Information also in TAG 340$a$g , 300$b. See also RDA VES colour content"
732,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,03,Color,,,b,Black-and-white,007 00,k,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,Value = http://rdaregistry.info/termList/RDAColourContent/1002 ,,"Information also in TAG 340$a$g , 300$b. See also RDA VES colour content"
733,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,03,Color,,,c,Multicolored,007 00,k,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,Value = http://rdaregistry.info/termList/RDAColourContent/1003 ,,"Information also in TAG 340$a$g , 300$b. See also RDA VES colour content"
734,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,03,Color,,,h,Hand colored,007 00,k,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,,,"Information also in TAG 340$a$g , 300$b. See also RDA VES colour content"
735,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,03,Color,,,m,Mixed,007 00,k,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,,,"Information also in TAG 340$a$g , 300$b. See also RDA VES colour content"
736,not mapped,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,03,Color,,,z,Other,007 00,k,,,http://rdaregistry.info/Elements/m/P30456,has colour content,structured/IRI,,,,"From RDA to MARC mapping: rdam:P30456 rdakit:hasM21 ""MARC 21 Bibliographic 007 /03 [identifier] (map, electronic resource, globe, projected graphic, nonprojected graphic, videorecording, motion picture)"" ."
737,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,a,Canvas,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
738,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,b,Bristol board,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
739,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,c,Cardboard/illustration board,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
740,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,d,Glass,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
741,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,e,Synthetic,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
742,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,f,Skin,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
743,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,g,Textile,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
744,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,h,Metal,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
745,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,i,Plastic,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
746,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,l,Vinyl,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
747,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,m,Mixed collection,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
748,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,n,Vellum,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
749,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,o,Paper,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
750,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,p,Plaster,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
751,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,q,Hardboard,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
752,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,r,Porcelain,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
753,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,s,Stone,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
754,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,t,Wood,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
755,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,v,Leather,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
756,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,04,Primary support material,,,w,Parchment,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,compare with RDA VES material,,,Information also in TAG 340$a$c$e and 500$a
757,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,05,Secondary support material,,,a,Canvas,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,,,,"Information also in TAG 340$e, 300$b and 500$a"
758,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,05,Secondary support material,,,b,Bristol board,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,,,,"Information also in TAG 340$e, 300$b and 500$a"
759,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,05,Secondary support material,,,c,Cardboard/illustration board,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,,,,"Information also in TAG 340$e, 300$b and 500$a"
760,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,05,Secondary support material,,,d,Glass,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,,,,"Information also in TAG 340$e, 300$b and 500$a"
761,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,05,Secondary support material,,,e,Synthetic,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,,,,"Information also in TAG 340$e, 300$b and 500$a"
762,reviewed,7,PHYSICAL DESCRIPTION FIXED FIELD--GENERAL INFORMATION (R),,,,,,,NONPROJECTED GRAPHIC,05,Secondary support material,,,f,Skin,007 00,k,,,http://rdaregistry.info/Elements/m/P30304,has material,structured/IRI,,,,"Information also in TAG 340$e, 300$b and 500$a"
