Not Mapped,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Milestone,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,1,Primary enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,0,Library of Congress classification,Shelving order,2,Alternative enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,#,No information provided,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,0,Not enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,1,Primary enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,t,Copy number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,x,Nonpublic note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,1,Dewey Decimal classification,Shelving order,2,Alternative enumeration,,,z,Public note (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,2,Source of classification or shelving scheme (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,3,Materials specified (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,6,Linkage (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,8,Sequence number (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,a,Location (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,b,Sublocation or collection (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,c,Shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,d,Former shelving location (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,e,Address (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,f,Coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,g,Non-coded location qualifier (R),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,l,Shelving form of title (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,n,Country code (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,p,Piece designation (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,q,Piece physical condition (NR),,,,,,,,,,,,,,,
,852,LOCATION (R),Shelving scheme,2,National Library of Medicine classification,Shelving order,#,No information provided,,,s,Copyright article-fee code (R),,,,,,,,,,,,,,,
